invoice_row,model_no,sku,handle,product_name,line,type,category,price_tier,retail_thb,retail_usd,cost_usd,weight_g,size_mm,material,metal_finish,stone,stock_qty,description_html,image_url_1,seo_title,seo_description,quote_text,invoice_image,notes
254,ORCB183-Y,ORCB183-Y,letter-y-charm,Letter Y Charm,A,Charm,Personal — Letters,Classic,900,29,3.56,1.10,,925 Sterling Silver,Oxidized Silver,,10,"<p style=""font-family: Inter, sans-serif;"">The letter Y in 925 sterling silver with an oxidized finish. Wear a single initial, or spell out a name.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Weight:</strong> 1.10g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Letter Y Charm | Orloff of Denmark,The letter Y in 925 sterling silver with an oxidized finish.,,img_0242.jpg,Invoice Size field blank; series default 10.5mm unconfirmed
255,ORCB183-Z,ORCB183-Z,letter-z-charm,Letter Z Charm,A,Charm,Personal — Letters,Signature,1200,39,5.11,2.20,,925 Sterling Silver,Oxidized Silver,,10,"<p style=""font-family: Inter, sans-serif;"">The letter Z in 925 sterling silver with an oxidized finish. Wear a single initial, or spell out a name.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Weight:</strong> 2.20g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Letter Z Charm | Orloff of Denmark,The letter Z in 925 sterling silver with an oxidized finish.,,img_0245.jpg,Invoice Size field blank; series default 10.5mm unconfirmed
455,ORCB32-Vir,ORCB32-Vir,virgo-zodiac-charm,Virgo Zodiac Charm,A,Charm,Personal — Zodiac,Classic,900,29,4.31,2.54,11mm,925 Sterling Silver,Oxidized Silver,Blue Enamel,16,"<p style=""font-family: Inter, sans-serif;"">The Virgo sign in 925 sterling silver, oxidized and set with blue enamel. One of twelve in the zodiac series.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Stone:</strong> Blue Enamel<br>
<strong>Size:</strong> 11mm<br>
<strong>Weight:</strong> 2.54g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Virgo Zodiac Charm | Orloff of Denmark,"The Virgo sign in 925 sterling silver, oxidized and set with blue enamel.",,img_0444.jpg,
456,ORCB32-Tau,ORCB32-Tau,taurus-zodiac-charm,Taurus Zodiac Charm,A,Charm,Personal — Zodiac,Classic,900,29,4.42,2.54,11mm,925 Sterling Silver,Oxidized Silver,Blue Enamel,16,"<p style=""font-family: Inter, sans-serif;"">The Taurus sign in 925 sterling silver, oxidized and set with blue enamel. One of twelve in the zodiac series.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Stone:</strong> Blue Enamel<br>
<strong>Size:</strong> 11mm<br>
<strong>Weight:</strong> 2.54g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Taurus Zodiac Charm | Orloff of Denmark,"The Taurus sign in 925 sterling silver, oxidized and set with blue enamel.",,img_0445.jpg,
457,ORCB32-Ari,ORCB32-Ari,aries-zodiac-charm,Aries Zodiac Charm,A,Charm,Personal — Zodiac,Classic,900,29,4.26,2.54,11mm,925 Sterling Silver,Oxidized Silver,Blue Enamel,15,"<p style=""font-family: Inter, sans-serif;"">The Aries sign in 925 sterling silver, oxidized and set with blue enamel. One of twelve in the zodiac series.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Stone:</strong> Blue Enamel<br>
<strong>Size:</strong> 11mm<br>
<strong>Weight:</strong> 2.54g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Aries Zodiac Charm | Orloff of Denmark,"The Aries sign in 925 sterling silver, oxidized and set with blue enamel.",,img_0446.jpg,
458,ORCB32-Sco,ORCB32-Sco,scorpio-zodiac-charm,Scorpio Zodiac Charm,A,Charm,Personal — Zodiac,Classic,900,29,4.31,2.54,11mm,925 Sterling Silver,Oxidized Silver,Blue Enamel,11,"<p style=""font-family: Inter, sans-serif;"">The Scorpio sign in 925 sterling silver, oxidized and set with blue enamel. One of twelve in the zodiac series.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Stone:</strong> Blue Enamel<br>
<strong>Size:</strong> 11mm<br>
<strong>Weight:</strong> 2.54g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Scorpio Zodiac Charm | Orloff of Denmark,"The Scorpio sign in 925 sterling silver, oxidized and set with blue enamel.",,img_0447.jpg,
459,ORCB32-Psc,ORCB32-Psc,pisces-zodiac-charm,Pisces Zodiac Charm,A,Charm,Personal — Zodiac,Classic,900,29,4.17,2.54,11mm,925 Sterling Silver,Oxidized Silver,Blue Enamel,15,"<p style=""font-family: Inter, sans-serif;"">The Pisces sign in 925 sterling silver, oxidized and set with blue enamel. One of twelve in the zodiac series.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Stone:</strong> Blue Enamel<br>
<strong>Size:</strong> 11mm<br>
<strong>Weight:</strong> 2.54g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Pisces Zodiac Charm | Orloff of Denmark,"The Pisces sign in 925 sterling silver, oxidized and set with blue enamel.",,img_0448.jpg,
460,ORCB32-Cap,ORCB32-Cap,capricorn-zodiac-charm,Capricorn Zodiac Charm,A,Charm,Personal — Zodiac,Classic,900,29,4.42,2.54,11mm,925 Sterling Silver,Oxidized Silver,Blue Enamel,13,"<p style=""font-family: Inter, sans-serif;"">The Capricorn sign in 925 sterling silver, oxidized and set with blue enamel. One of twelve in the zodiac series.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Stone:</strong> Blue Enamel<br>
<strong>Size:</strong> 11mm<br>
<strong>Weight:</strong> 2.54g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Capricorn Zodiac Charm | Orloff of Denmark,"The Capricorn sign in 925 sterling silver, oxidized and set with blue enamel.",,img_0449.jpg,
461,ORCB32-Cnc,ORCB32-Cnc,cancer-zodiac-charm,Cancer Zodiac Charm,A,Charm,Personal — Zodiac,Classic,900,29,4.26,2.54,11mm,925 Sterling Silver,Oxidized Silver,Blue Enamel,16,"<p style=""font-family: Inter, sans-serif;"">The Cancer sign in 925 sterling silver, oxidized and set with blue enamel. One of twelve in the zodiac series.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Stone:</strong> Blue Enamel<br>
<strong>Size:</strong> 11mm<br>
<strong>Weight:</strong> 2.54g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Cancer Zodiac Charm | Orloff of Denmark,"The Cancer sign in 925 sterling silver, oxidized and set with blue enamel.",,img_0450.jpg,
462,ORCB32-Sgr,ORCB32-Sgr,sagittarius-zodiac-charm,Sagittarius Zodiac Charm,A,Charm,Personal — Zodiac,Classic,900,29,4.31,2.54,11mm,925 Sterling Silver,Oxidized Silver,Blue Enamel,16,"<p style=""font-family: Inter, sans-serif;"">The Sagittarius sign in 925 sterling silver, oxidized and set with blue enamel. One of twelve in the zodiac series.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Stone:</strong> Blue Enamel<br>
<strong>Size:</strong> 11mm<br>
<strong>Weight:</strong> 2.54g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Sagittarius Zodiac Charm | Orloff of Denmark,"The Sagittarius sign in 925 sterling silver, oxidized and set with blue enamel.",,img_0451.jpg,
463,ORCB32-Leo,ORCB32-Leo,leo-zodiac-charm,Leo Zodiac Charm,A,Charm,Personal — Zodiac,Classic,900,29,4.31,2.54,11mm,925 Sterling Silver,Oxidized Silver,Blue Enamel,16,"<p style=""font-family: Inter, sans-serif;"">The Leo sign in 925 sterling silver, oxidized and set with blue enamel. One of twelve in the zodiac series.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Stone:</strong> Blue Enamel<br>
<strong>Size:</strong> 11mm<br>
<strong>Weight:</strong> 2.54g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Leo Zodiac Charm | Orloff of Denmark,"The Leo sign in 925 sterling silver, oxidized and set with blue enamel.",,img_0452.jpg,
464,ORCB32-Gem,ORCB32-Gem,gemini-zodiac-charm,Gemini Zodiac Charm,A,Charm,Personal — Zodiac,Classic,900,29,4.31,2.54,11mm,925 Sterling Silver,Oxidized Silver,Blue Enamel,16,"<p style=""font-family: Inter, sans-serif;"">The Gemini sign in 925 sterling silver, oxidized and set with blue enamel. One of twelve in the zodiac series.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Stone:</strong> Blue Enamel<br>
<strong>Size:</strong> 11mm<br>
<strong>Weight:</strong> 2.54g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Gemini Zodiac Charm | Orloff of Denmark,"The Gemini sign in 925 sterling silver, oxidized and set with blue enamel.",,img_0462.jpg,
465,ORCB32-Lib,ORCB32-Lib,libra-zodiac-charm,Libra Zodiac Charm,A,Charm,Personal — Zodiac,Classic,900,29,4.35,2.54,11mm,925 Sterling Silver,Oxidized Silver,Blue Enamel,15,"<p style=""font-family: Inter, sans-serif;"">The Libra sign in 925 sterling silver, oxidized and set with blue enamel. One of twelve in the zodiac series.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Stone:</strong> Blue Enamel<br>
<strong>Size:</strong> 11mm<br>
<strong>Weight:</strong> 2.54g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Libra Zodiac Charm | Orloff of Denmark,"The Libra sign in 925 sterling silver, oxidized and set with blue enamel.",,img_0461.jpg,
466,ORCB32-Agr,ORCB32-Agr,aquarius-zodiac-charm,Aquarius Zodiac Charm,A,Charm,Personal — Zodiac,Classic,900,29,4.47,2.54,11mm,925 Sterling Silver,Oxidized Silver,Blue Enamel,13,"<p style=""font-family: Inter, sans-serif;"">The Aquarius sign in 925 sterling silver, oxidized and set with blue enamel. One of twelve in the zodiac series.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Stone:</strong> Blue Enamel<br>
<strong>Size:</strong> 11mm<br>
<strong>Weight:</strong> 2.54g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Aquarius Zodiac Charm | Orloff of Denmark,"The Aquarius sign in 925 sterling silver, oxidized and set with blue enamel.",,img_0460.jpg,Invoice spells Aquarius as Agr; SKU keeps the invoice spelling
467,ORCB33-R,ORCB33-R,january-birthstone-charm-garnet,"January Birthstone Charm, Garnet",A,Charm,Personal — Birthstone,Classic,900,29,3.50,1.56,11mm,925 Sterling Silver+AAAA CZ,Oxidized Silver,3mm Garnet,20,"<p style=""font-family: Inter, sans-serif;"">A 3mm garnet set in oxidized 925 sterling silver. January's birthstone, one of twelve in the series.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Stone:</strong> 3mm Garnet<br>
<strong>Size:</strong> 11mm<br>
<strong>Weight:</strong> 1.56g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,"January Birthstone Charm, Garnet | Orloff of Denmark",A 3mm garnet set in oxidized 925 sterling silver.,,img_0453.jpg,
468,ORCB33-P,ORCB33-P,february-birthstone-charm-amethyst,"February Birthstone Charm, Amethyst",A,Charm,Personal — Birthstone,Classic,900,29,3.50,1.56,11mm,925 Sterling Silver+AAAA CZ,Oxidized Silver,3mm Amethyst,20,"<p style=""font-family: Inter, sans-serif;"">A 3mm amethyst set in oxidized 925 sterling silver. February's birthstone, one of twelve in the series.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Stone:</strong> 3mm Amethyst<br>
<strong>Size:</strong> 11mm<br>
<strong>Weight:</strong> 1.56g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,"February Birthstone Charm, Amethyst | Orloff of Denmark",A 3mm amethyst set in oxidized 925 sterling silver.,,img_0454.jpg,
469,ORCB33-Q,ORCB33-Q,march-birthstone-charm-aquamarine,"March Birthstone Charm, Aquamarine",A,Charm,Personal — Birthstone,Classic,900,29,3.50,1.56,11mm,925 Sterling Silver+AAAA CZ,Oxidized Silver,3mm Aquamarine,20,"<p style=""font-family: Inter, sans-serif;"">A 3mm aquamarine set in oxidized 925 sterling silver. March's birthstone, one of twelve in the series.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Stone:</strong> 3mm Aquamarine<br>
<strong>Size:</strong> 11mm<br>
<strong>Weight:</strong> 1.56g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,"March Birthstone Charm, Aquamarine | Orloff of Denmark",A 3mm aquamarine set in oxidized 925 sterling silver.,,img_0455.jpg,
470,ORCB33-W,ORCB33-W,april-birthstone-charm-white,"April Birthstone Charm, White",A,Charm,Personal — Birthstone,Classic,900,29,3.50,1.56,11mm,925 Sterling Silver+AAAA CZ,Oxidized Silver,3mm White,20,"<p style=""font-family: Inter, sans-serif;"">A 3mm white stone set in oxidized 925 sterling silver. April's birthstone, one of twelve in the series.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Stone:</strong> 3mm White<br>
<strong>Size:</strong> 11mm<br>
<strong>Weight:</strong> 1.56g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,"April Birthstone Charm, White | Orloff of Denmark",A 3mm white stone set in oxidized 925 sterling silver.,,img_0456.jpg,
471,ORCB33-LV,ORCB33-LV,may-birthstone-charm-emerald,"May Birthstone Charm, Emerald",A,Charm,Personal — Birthstone,Classic,900,29,3.50,1.56,11mm,925 Sterling Silver+AAAA CZ,Oxidized Silver,3mm Emerald,20,"<p style=""font-family: Inter, sans-serif;"">A 3mm emerald set in oxidized 925 sterling silver. May's birthstone, one of twelve in the series.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Stone:</strong> 3mm Emerald<br>
<strong>Size:</strong> 11mm<br>
<strong>Weight:</strong> 1.56g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,"May Birthstone Charm, Emerald | Orloff of Denmark",A 3mm emerald set in oxidized 925 sterling silver.,,img_0457.jpg,
472,ORCB33-PL,ORCB33-PL,june-birthstone-charm-alexandrite,"June Birthstone Charm, Alexandrite",A,Charm,Personal — Birthstone,Classic,900,29,3.50,1.56,11mm,925 Sterling Silver+AAAA CZ,Oxidized Silver,3mm Alexandrite,20,"<p style=""font-family: Inter, sans-serif;"">A 3mm alexandrite set in oxidized 925 sterling silver. June's birthstone, one of twelve in the series.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Stone:</strong> 3mm Alexandrite<br>
<strong>Size:</strong> 11mm<br>
<strong>Weight:</strong> 1.56g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,"June Birthstone Charm, Alexandrite | Orloff of Denmark",A 3mm alexandrite set in oxidized 925 sterling silver.,,img_0458.jpg,
473,ORCB33-M,ORCB33-M,july-birthstone-charm-ruby,"July Birthstone Charm, Ruby",A,Charm,Personal — Birthstone,Classic,900,29,3.50,1.56,11mm,925 Sterling Silver+AAAA CZ,Oxidized Silver,3mm Ruby,19,"<p style=""font-family: Inter, sans-serif;"">A 3mm ruby set in oxidized 925 sterling silver. July's birthstone, one of twelve in the series.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Stone:</strong> 3mm Ruby<br>
<strong>Size:</strong> 11mm<br>
<strong>Weight:</strong> 1.56g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,"July Birthstone Charm, Ruby | Orloff of Denmark",A 3mm ruby set in oxidized 925 sterling silver.,,img_0459.jpg,
474,ORCB33-G,ORCB33-G,august-birthstone-charm-peridot,"August Birthstone Charm, Peridot",A,Charm,Personal — Birthstone,Classic,900,29,3.50,1.56,11mm,925 Sterling Silver+AAAA CZ,Oxidized Silver,3mm Peridot,20,"<p style=""font-family: Inter, sans-serif;"">A 3mm peridot set in oxidized 925 sterling silver. August's birthstone, one of twelve in the series.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Stone:</strong> 3mm Peridot<br>
<strong>Size:</strong> 11mm<br>
<strong>Weight:</strong> 1.56g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,"August Birthstone Charm, Peridot | Orloff of Denmark",A 3mm peridot set in oxidized 925 sterling silver.,,img_0463.jpg,"PRODUCT DEFECT: the charm is engraved ""Augest"", not ""August"". Confirm before listing."
475,ORCB33-BL,ORCB33-BL,september-birthstone-charm-sapphire,"September Birthstone Charm, Sapphire",A,Charm,Personal — Birthstone,Classic,900,29,3.50,1.56,11mm,925 Sterling Silver+AAAA CZ,Oxidized Silver,3mm Sapphire,20,"<p style=""font-family: Inter, sans-serif;"">A 3mm sapphire set in oxidized 925 sterling silver. September's birthstone, one of twelve in the series.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Stone:</strong> 3mm Sapphire<br>
<strong>Size:</strong> 11mm<br>
<strong>Weight:</strong> 1.56g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,"September Birthstone Charm, Sapphire | Orloff of Denmark",A 3mm sapphire set in oxidized 925 sterling silver.,,img_0464.jpg,
476,ORCB33-F,ORCB33-F,october-birthstone-charm-tourmaline,"October Birthstone Charm, Tourmaline",A,Charm,Personal — Birthstone,Classic,900,29,3.50,1.56,11mm,925 Sterling Silver+AAAA CZ,Oxidized Silver,3mm Tourmaline,20,"<p style=""font-family: Inter, sans-serif;"">A 3mm tourmaline set in oxidized 925 sterling silver. October's birthstone, one of twelve in the series.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Stone:</strong> 3mm Tourmaline<br>
<strong>Size:</strong> 11mm<br>
<strong>Weight:</strong> 1.56g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,"October Birthstone Charm, Tourmaline | Orloff of Denmark",A 3mm tourmaline set in oxidized 925 sterling silver.,,img_0465.jpg,
477,ORCB33-X,ORCB33-X,november-birthstone-charm-yellow-topaz,"November Birthstone Charm, Yellow Topaz",A,Charm,Personal — Birthstone,Classic,900,29,3.50,1.56,11mm,925 Sterling Silver+AAAA CZ,Oxidized Silver,3mm Yellow Topaz,20,"<p style=""font-family: Inter, sans-serif;"">A 3mm yellow topaz set in oxidized 925 sterling silver. November's birthstone, one of twelve in the series.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Stone:</strong> 3mm Yellow Topaz<br>
<strong>Size:</strong> 11mm<br>
<strong>Weight:</strong> 1.56g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,"November Birthstone Charm, Yellow Topaz | Orloff of Denmark",A 3mm yellow topaz set in oxidized 925 sterling silver.,,img_0466.jpg,
478,ORCB33-L,ORCB33-L,december-birthstone-charm-turquoise,"December Birthstone Charm, Turquoise",A,Charm,Personal — Birthstone,Classic,900,29,3.50,1.56,11mm,925 Sterling Silver+AAAA CZ,Oxidized Silver,3mm Turquoise,20,"<p style=""font-family: Inter, sans-serif;"">A 3mm turquoise set in oxidized 925 sterling silver. December's birthstone, one of twelve in the series.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Stone:</strong> 3mm Turquoise<br>
<strong>Size:</strong> 11mm<br>
<strong>Weight:</strong> 1.56g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,"December Birthstone Charm, Turquoise | Orloff of Denmark",A 3mm turquoise set in oxidized 925 sterling silver.,,img_0467.jpg,
483,ORCB199,ORCB199,tree-of-life-charm-pink-and-purple,"Tree of Life Charm, Pink and Purple",A,Charm,Nature,Statement,1600,49,6.62,2.3,11mm,925 Sterling Silver + AAAA CZ,Oxidized Silver,Stone: Multi-Colors,21,"<p style=""font-family: Inter, sans-serif;"">Tree under a canopy of pink and purple stones.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Stone:</strong> Stone: Multi-Colors<br>
<strong>Size:</strong> 11mm<br>
<strong>Weight:</strong> 2.3g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,"Tree of Life Charm, Pink and Purple | Orloff of Denmark",Tree under a canopy of pink and purple stones.,,img_0472.jpg,"Identified from the invoice photograph, confidence high"
484,ORCB200,ORCB200,tree-of-life-heart-charm,Tree of Life Heart Charm,A,Charm,Nature,Signature,1200,39,4.60,1.5,10mm,925 Sterling Silver,Oxidized Silver,Stone: None,20,"<p style=""font-family: Inter, sans-serif;"">Openwork heart filled with a scrolled tree.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Stone:</strong> Stone: None<br>
<strong>Size:</strong> 10mm<br>
<strong>Weight:</strong> 1.5g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,Tree of Life Heart Charm | Orloff of Denmark,Openwork heart filled with a scrolled tree.,,img_0473.jpg,"Identified from the invoice photograph, confidence high"
485,ORCB201,ORCB201,tree-of-life-charm-pave-halo,"Tree of Life Charm, Pave Halo",A,Charm,Nature,Statement,1600,49,6.62,1.9,12mm,925 Sterling Silver + AAAA CZ,Oxidized Silver,Stone: White,21,"<p style=""font-family: Inter, sans-serif;"">Leafed tree inside a ring of clear stones.</p>

<p style=""font-family: Inter, sans-serif;""><strong>Material:</strong> 925 Sterling Silver<br>
<strong>Finish:</strong> Oxidized Silver<br>
<strong>Stone:</strong> Stone: White<br>
<strong>Size:</strong> 12mm<br>
<strong>Weight:</strong> 1.9g</p>

<p style=""font-family: Inter, sans-serif;""><strong>Fits all Orloff snake chain bracelets.</strong></p>

<p style=""font-family: Inter, sans-serif;""><strong>ORLOFF OF DENMARK.</strong></p>",,"Tree of Life Charm, Pave Halo | Orloff of Denmark",Leafed tree inside a ring of clear stones.,,img_0474.jpg,"Identified from the invoice photograph, confidence high"
